,stop_name,platform_code,asw_node_id,asw_stop_id,asw_ids
179,Cikánka,A,59,1,59_1
180,Cikánka,B,59,2,59_2
181,Cílkova,A,60,1,60_1
182,Cílkova,B,60,2,60_2
183,Ciolkovského,A,61,1,61_1
184,Ciolkovského,B,61,2,61_2
185,Cukrovar Modřany,A,62,1,62_1
186,Cukrovar Čakovice,A,63,1,63_1
187,Cukrovar Čakovice,B,63,2,63_2
188,Čakovice,A,64,1,64_1
189,Čakovice,A,64,1,64_1
190,Čakovice,B,64,2,64_2
191,Čakovice,C,64,3,64_3
192,Čakovice,C,64,3,64_3
193,Čakovice,F,64,6,64_6
194,Čakovická,A,65,1,65_1
195,Čakovická,B,65,2,65_2
196,Čechova škola,A,66,1,66_1
197,Čechova škola,B,66,2,66_2
198,Čechovo náměstí,B,67,2,67_2
199,Čechovo náměstí,G,67,7,67_7
200,Čechův most,A,68,1,68_1
201,Čechův most,B,68,2,68_2
202,Černínova,B,69,2,69_2
203,Nové Strašnice,A,70,1,70_1
204,Nové Strašnice,B,70,2,70_2
205,Nové Strašnice,F,70,6,70_6
206,Nové Strašnice,G,70,7,70_7
207,Černý kůň,A,71,1,71_1
208,Černý kůň,B,71,2,71_2
209,Černý kůň,C,71,3,71_3
210,Černý kůň,D,71,4,71_4
211,Černý kůň,E,71,5,71_5
212,Černý kůň,F,71,6,71_6
213,Lehovec,A,72,1,72_1
214,Lehovec,B,72,2,72_2
215,Lehovec,C,72,3,72_3
216,Lehovec,D,72,4,72_4
217,Lehovec,D,72,4,72_4
218,Lehovec,E,72,5,72_5
219,Lehovec,E,72,5,72_5
220,Červený Vrch,A,73,1,73_1
221,Červený Vrch,B,73,2,73_2
222,Čimice,A,74,1,74_1
223,Čimice,B,74,2,74_2
224,Kolbenova,A,75,1,75_1
225,Kolbenova,B,75,2,75_2
226,Kolbenova,1,75,101,75_101
227,Kolbenova,2,75,102,75_102
228,Modřanská škola,A,76,1,76_1
229,Modřanská škola,B,76,2,76_2
230,Modřanská škola,C,76,3,76_3
231,Modřanská škola,D,76,4,76_4
232,Ládví,A,78,1,78_1
233,Ládví,B,78,2,78_2
234,Ládví,C,78,3,78_3
235,Ládví,C,78,3,78_3
236,Ládví,D,78,4,78_4
237,Ládví,E,78,5,78_5
238,Ládví,F,78,6,78_6
239,Ládví,1,78,101,78_101
240,Ládví,2,78,102,78_102
241,Depo Kačerov,A,79,1,79_1
242,Depo Kačerov,B,79,2,79_2
243,Navigátorů,A,80,1,80_1
244,Navigátorů,B,80,2,80_2
245,Navigátorů,C,80,3,80_3
246,Navigátorů,D,80,4,80_4
247,Navigátorů,C,80,403,80_403
248,Navigátorů,D,80,404,80_404
249,Dělnická,A,81,1,81_1
250,Dělnická,B,81,2,81_2
251,Tusarova,C,81,3,81_3
252,Tusarova,Z4,81,54,81_54
253,Bílenecké náměstí,A,82,1,82_1
254,Bílenecké náměstí,B,82,2,82_2
255,Divadlo Na Fidlovačce,A,83,1,83_1
256,Divadlo Na Fidlovačce,B,83,2,83_2
257,Dívčí hrady,A,84,1,84_1
258,Dívčí hrady,B,84,2,84_2
259,Dívčí hrady,C,84,3,84_3
260,Divoká Šárka,A,85,1,85_1
261,Divoká Šárka,A,85,1,85_1
262,Divoká Šárka,B,85,2,85_2
263,Divoká Šárka,C,85,3,85_3
264,Divoká Šárka,D,85,4,85_4
265,Divoká Šárka,F,85,6,85_6
266,Divoká Šárka,H,85,8,85_8
267,Divoká Šárka,E,85,9,85_9
268,Divoká Šárka,H,85,408,85_408
269,Divoká Šárka,I,85,409,85_409
270,Dlouhá třída,A,87,1,87_1
271,Dlouhá třída,B,87,2,87_2
272,Dobeška,A,88,1,88_1
273,Dobeška,B,88,2,88_2
274,Dobratická,A,89,1,89_1
275,Dobratická,A,89,1,89_1
276,Dobratická,B,89,2,89_2
277,Dobratická,B,89,2,89_2
278,Dobročovická,A,90,1,90_1
279,Dobročovická,B,90,2,90_2
280,Dobronická,A,91,1,91_1
281,Dobronická,B,91,2,91_2
282,Prunéřovská,A,92,1,92_1
283,Prunéřovská,A,92,1,92_1
284,Prunéřovská,B,92,2,92_2
285,Prunéřovská,B,92,2,92_2
286,Dolní Chabry,A,93,1,93_1
287,Dolní Chabry,B,93,2,93_2
288,Osecká,A,94,1,94_1
289,Osecká,C,94,3,94_3
290,Dolnoměcholupská,A,96,1,96_1
291,Dolnoměcholupská,A,96,1,96_1
292,Dolnoměcholupská,B,96,2,96_2
293,Dolnoměcholupská,B,96,2,96_2
294,U Střediska,C,96,3,96_3
295,U Střediska,C,96,3,96_3
296,U Střediska,D,96,4,96_4
297,U Střediska,D,96,4,96_4
298,Dolní Počernice,A,97,1,97_1
299,Dolní Počernice,B,97,2,97_2
300,Dolní Počernice,C,97,3,97_3
301,Doliny,A,98,1,98_1
302,Doliny,B,98,2,98_2
303,Donovalská,A,99,1,99_1
304,Donovalská,B,99,2,99_2
305,Vltavská,A,100,1,100_1
306,Vltavská,B,100,2,100_2
307,Vltavská,C,100,3,100_3
308,Vltavská,D,100,4,100_4
309,Vltavská,E,100,5,100_5
310,Vltavská,F,100,6,100_6
311,Bubenská,K,100,11,100_11
312,Vltavská,1,100,101,100_101
313,Vltavská,2,100,102,100_102
314,Dostihová,B,102,2,102_2
315,Dostihová,B,102,2,102_2
316,Drinopol,A,103,1,103_1
317,Drinopol,B,103,2,103_2
318,Jiviny,A,104,1,104_1
319,Jiviny,B,104,2,104_2
320,Jiviny,D,104,4,104_4
321,Druhanická,A,105,1,105_1
322,Druhanická,A,105,1,105_1
323,Opatov,A,106,1,106_1
324,Opatov,A,106,1,106_1
325,Opatov,B,106,2,106_2
326,Opatov,G,106,4,106_4
327,Opatov,G,106,4,106_4
328,Opatov,F,106,6,106_6
329,Opatov,F,106,6,106_6
330,Opatov,1,106,101,106_101
331,Opatov,2,106,102,106_102
332,Škola Dubeč,A,107,1,107_1
333,Škola Dubeč,A,107,1,107_1
334,Škola Dubeč,B,107,2,107_2
335,Škola Dubeč,B,107,2,107_2
336,Dubeček,A,108,1,108_1
337,Dubeček,A,108,1,108_1
338,Dubeček,B,108,2,108_2
339,Dubeček,B,108,2,108_2
340,Důstojnické domy,A,109,1,109_1
341,Důstojnické domy,A,109,1,109_1
342,Důstojnické domy,B,109,2,109_2
343,Důstojnické domy,B,109,2,109_2
344,Dvorce,A,110,1,110_1
345,Dvorce,B,110,2,110_2
346,Dvorce,E,110,5,110_5
347,Dvorce,F,110,6,110_6
348,Dvorce,G,110,7,110_7
349,Dvorce,H,110,8,110_8
350,Výhledské náměstí,A,111,1,111_1
351,Výhledské náměstí,A,111,1,111_1
352,Výhledské náměstí,B,111,2,111_2
353,Výhledské náměstí,B,111,2,111_2
354,Dyrinka,A,112,1,112_1
355,Dyrinka,B,112,2,112_2
356,Hlušičkova,A,113,1,113_1
357,Hlušičkova,B,113,2,113_2
358,Hlušičkova,C,113,3,113_3
359,Hlušičkova,C,113,3,113_3
360,Hlušičkova,D,113,4,113_4
361,Hlušičkova,D,113,4,113_4
362,Krystalová,A,114,1,114_1
363,Krystalová,C,114,3,114_3
364,Nádraží Holešovice,G,115,1,115_1
365,Nádraží Holešovice,H,115,2,115_2
366,Nádraží Holešovice,A,115,3,115_3
367,Nádraží Holešovice,B,115,4,115_4
368,Nádraží Holešovice,V,115,6,115_6
369,Nádraží Holešovice,D,115,8,115_8
370,Nádraží Holešovice,C,115,9,115_9
371,Nádraží Holešovice,I,115,11,115_11
372,Nádraží Holešovice,J,115,51,115_51
373,Nádraží Holešovice,1,115,101,115_101
374,Nádraží Holešovice,2,115,102,115_102
375,Farkáň,A,116,1,116_1
376,Farkáň,B,116,2,116_2
377,Filmové ateliéry Barrandov,A,117,1,117_1
378,Filmové ateliéry Barrandov,B,117,2,117_2
379,Filmové ateliéry Barrandov,C,117,3,117_3
380,Flora,A,118,1,118_1
381,Flora,B,118,2,118_2
382,Flora,C,118,3,118_3
383,Flora,D,118,4,118_4
384,Flora,1,118,101,118_101
385,Flora,2,118,102,118_102
386,Frančíkova,A,120,1,120_1
387,Frančíkova,A,120,1,120_1
388,Frančíkova,B,120,2,120_2
389,Frančíkova,B,120,2,120_2
390,Franty Kocourka,A,121,1,121_1
391,Náměstí U Lva,A,122,1,122_1
392,Náměstí U Lva,A,122,1,122_1
393,Náměstí U Lva,B,122,2,122_2
394,Náměstí U Lva,B,122,2,122_2
395,Fruta,A,123,1,123_1
396,Fruta,A,123,1,123_1
397,Fruta,B,123,2,123_2
398,Fruta,B,123,2,123_2
399,Filosofská,A,124,1,124_1
400,Filosofská,B,124,2,124_2
401,Fryčovická,A,125,1,125_1
402,Fryčovická,A,125,1,125_1
403,Fryčovická,B,125,2,125_2
404,Fryčovická,B,125,2,125_2
405,Nádraží Podbaba,A,126,1,126_1
406,Nádraží Podbaba,A,126,1,126_1
407,Nádraží Podbaba,B,126,2,126_2
408,Nádraží Podbaba,B,126,2,126_2
409,Nádraží Podbaba,C,126,3,126_3
410,Na Staré cestě,A,127,1,127_1
411,Na Staré cestě,B,127,2,127_2
412,Habrová,A,128,1,128_1
413,Habrová,B,128,2,128_2
414,Habrová,C,128,3,128_3
415,Hadovitá,A,129,1,129_1
416,Hadovitá,B,129,2,129_2
417,Hadovka,A,130,1,130_1
418,Hadovka,B,130,2,130_2
419,Hájek,A,131,1,131_1
420,Hájek,A,131,1,131_1
421,Hájek,B,131,2,131_2
422,Hájek,B,131,2,131_2
423,Hájová,A,132,1,132_1
424,Hájová,B,132,2,132_2
425,Hanspaulka,A,133,1,133_1
426,Hanspaulka,B,133,2,133_2
427,Nádraží Libeň,A,134,1,134_1
428,Nádraží Libeň,B,134,2,134_2
429,Nádraží Libeň,D,134,4,134_4
430,Nádraží Libeň,C,134,5,134_5
431,Hloubětín,A,135,1,135_1
432,Hloubětín,B,135,2,135_2
433,Hloubětín,C,135,3,135_3
434,Hloubětín,D,135,4,135_4
435,Hloubětín,E,135,5,135_5
436,Hloubětín,1,135,101,135_101
437,Hloubětín,2,135,102,135_102
438,Lnářská,A,136,1,136_1
439,Lnářská,A,136,1,136_1
440,Lnářská,B,136,2,136_2
441,Lnářská,B,136,2,136_2
442,Hejtmanská,A,137,1,137_1
443,Hejtmanská,B,137,2,137_2
444,Hellichova,A,138,1,138_1
445,Hellichova,B,138,2,138_2
446,Hercovka,A,139,1,139_1
447,Hercovka,B,139,2,139_2
448,Park Maxe van der Stoela,A,140,1,140_1
449,Park Maxe van der Stoela,B,140,2,140_2
450,Hládkov,C,140,3,140_3
451,Park Maxe van der Stoela,E,140,5,140_5
452,Park Maxe van der Stoela,F,140,6,140_6
453,Hlavní,A,141,1,141_1
454,Hlavní,B,141,2,141_2
455,Hlavní,C,141,3,141_3
456,Hlavní nádraží,A,142,1,142_1
457,Hlavní nádraží,B,142,2,142_2
458,Hlavní nádraží,G,142,3,142_3
459,Hlavní nádraží,H,142,4,142_4
460,Hlavní nádraží,F,142,5,142_5
461,Hlavní nádraží,1,142,101,142_101
462,Hlavní nádraží,2,142,102,142_102
463,Hlohová,A,143,1,143_1
464,Hlohová,B,143,2,143_2
465,Starý Hloubětín,A,144,1,144_1
466,Starý Hloubětín,B,144,2,144_2
467,Starý Hloubětín,F,144,5,144_5
468,Starý Hloubětín,V,144,6,144_6
469,Mladějovská,A,145,1,145_1
470,Mladějovská,A,145,1,145_1
471,Mladějovská,B,145,2,145_2
472,Mladějovská,B,145,2,145_2
473,Nádraží Hlubočepy,A,146,1,146_1
474,Nádraží Hlubočepy,B,146,2,146_2
475,Hlubočepy,C,147,3,147_3
476,Hlubočepy,D,147,4,147_4
477,Hlubočepy,E,147,5,147_5
478,Hlubočepy,F,147,6,147_6
479,Hlubočepy,G,147,7,147_7
480,Hlubočepy,H,147,8,147_8
481,Holečkova,A,148,1,148_1
482,Holečkova,B,148,2,148_2
483,Stará Holyně,A,149,1,149_1
484,Stará Holyně,B,149,2,149_2
485,Weberova,A,150,1,150_1
486,Weberova,B,150,2,150_2
487,Horčičkova,A,151,1,151_1
488,Horčičkova,A,151,1,151_1
489,Horčičkova,B,151,2,151_2
490,Horčičkova,B,151,2,151_2
491,Horky,A,152,1,152_1
492,Horky,B,152,2,152_2
493,Horní cesta,A,153,1,153_1
494,Boloňská,A,154,1,154_1
495,Boloňská,B,154,2,154_2
496,Boloňská,C,154,3,154_3
497,Boloňská,D,154,4,154_4
498,Na Kovárně,A,155,1,155_1
499,Na Kovárně,A,155,1,155_1
500,Na Kovárně,B,155,2,155_2
501,Na Kovárně,B,155,2,155_2
502,Průchova,A,156,1,156_1
503,Průchova,B,156,2,156_2
504,Bořislavka,A,157,1,157_1
505,Bořislavka,B,157,2,157_2
506,Bořislavka,D,157,3,157_3
507,Bořislavka,F,157,4,157_4
508,Bořislavka,F,157,4,157_4
509,Bořislavka,C,157,5,157_5
510,Bořislavka,G,157,6,157_6
511,Bořislavka,G,157,6,157_6
512,Bořislavka,I,157,8,157_8
513,Bořislavka,J,157,9,157_9
514,Bořislavka,D,157,74,157_74
515,Bořislavka,1,157,101,157_101
516,Bořislavka,2,157,102,157_102
517,Hostavice,A,158,1,158_1
518,Hostavice,B,158,2,158_2
519,Benice,A,159,1,159_1
520,Benice,B,159,2,159_2
521,Benice,B,159,2,159_2
522,Benice,D,159,4,159_4
523,Hostivařské náměstí,A,160,1,160_1
524,Hostivařské náměstí,B,160,2,160_2
525,Hostýnská,A,161,1,161_1
526,Hostýnská,B,161,2,161_2
527,Čínská,E,162,5,162_5
528,Čínská,E,162,5,162_5
529,Čínská,F,162,6,162_6
530,Čínská,F,162,6,162_6
531,Hradčanská,A,163,1,163_1
532,Hradčanská,B,163,2,163_2
533,Hradčanská,D,163,5,163_5
534,Hradčanská,C,163,6,163_6
535,Hradčanská,F,163,9,163_9
536,Hradčanská,L,163,10,163_10
537,Hradčanská,1,163,101,163_101
538,Hradčanská,2,163,102,163_102
539,Hrnčíře,B,164,2,164_2
540,Hrnčíře,C,164,3,164_3
541,Hrnčíře,D,164,4,164_4
542,Hrnčířský hřbitov,A,165,1,165_1
543,Hrnčířský hřbitov,B,165,2,165_2
544,Hrnčířský hřbitov,B,165,2,165_2
545,Hrnčířský hřbitov,C,165,3,165_3
546,Hrnčířský hřbitov,E,165,5,165_5
547,Toulcův dvůr,A,166,1,166_1
548,Toulcův dvůr,B,166,2,166_2
549,Ďáblický hřbitov,A,167,1,167_1
550,Ďáblický hřbitov,A,167,1,167_1
551,Ďáblický hřbitov,B,167,2,167_2
552,Ďáblický hřbitov,B,167,2,167_2
553,Hřebenka,A,168,1,168_1
554,Hřebenka,B,168,2,168_2
555,Hříbková,A,169,1,169_1
556,Hříbková,B,169,2,169_2
557,Hulická,A,170,1,170_1
558,Hulická,A,170,1,170_1
559,Hulická,B,170,2,170_2
560,Hulická,B,170,2,170_2
561,Hulická,C,170,3,170_3
562,Letecké muzeum,A,171,1,171_1
563,Letecké muzeum,A,171,1,171_1
564,Letecké muzeum,B,171,2,171_2
565,Letecké muzeum,B,171,2,171_2
566,Viktoria Žižkov,A,172,1,172_1
567,Viktoria Žižkov,B,172,2,172_2
568,Viktoria Žižkov,C,172,5,172_5
569,Viktoria Žižkov,D,172,6,172_6
570,Hutě,A,173,1,173_1
571,Hutě,A,173,1,173_1
572,Hutě,B,173,2,173_2
573,Hutě,B,173,2,173_2
574,Hutmanka,A,174,1,174_1
575,Hutmanka,B,174,2,174_2
576,Nádraží Jinonice,C,174,3,174_3
577,Nádraží Jinonice,D,174,4,174_4
578,Hybšmanka,A,176,1,176_1
579,Hybšmanka,B,176,2,176_2
580,Výzkumný ústav vodohospodářský,A,177,1,177_1
581,Výzkumný ústav vodohospodářský,A,177,1,177_1
582,Výzkumný ústav vodohospodářský,B,177,2,177_2
583,Výzkumný ústav vodohospodářský,B,177,2,177_2
584,Sídliště Zličín,A,178,1,178_1
585,Sídliště Zličín,A,178,1,178_1
586,Sídliště Zličín,B,178,2,178_2
587,Sídliště Zličín,B,178,2,178_2
588,Vinořský hřbitov,A,179,1,179_1
589,Vinořský hřbitov,A,179,1,179_1
590,Vinořský hřbitov,B,179,2,179_2
591,Vinořský hřbitov,B,179,2,179_2
592,Vinořský hřbitov,C,179,3,179_3
593,Vinořský hřbitov,C,179,3,179_3
594,Vinořský hřbitov,D,179,4,179_4
595,Vinořský hřbitov,D,179,4,179_4
596,Vinořský hřbitov,D,179,5,179_5
597,Chmelnice,A,180,1,180_1
598,Chmelnice,B,180,2,180_2
599,Chodovec,A,181,1,181_1
600,Chodovec,B,181,2,181_2
601,Na Petynce,A,182,1,182_1
602,Na Petynce,B,182,2,182_2
603,Chodovská,A,183,1,183_1
604,Chodovská,B,183,2,183_2
605,Chodovská,C,183,3,183_3
606,Chodovská,D,183,4,183_4
607,Škola Radlice,A,184,1,184_1
608,Škola Radlice,B,184,2,184_2
609,Škola Radlice,C,184,3,184_3
610,Škola Radlice,D,184,4,184_4
611,Škola Radlice,C,184,13,184_13
612,Škola Radlice,D,184,14,184_14
613,Točná,A,185,1,185_1
614,Točná,B,185,2,185_2
615,Točná,B,185,2,185_2
616,Točná,A,185,11,185_11
617,Cholupický vrch,A,186,1,186_1
618,Cholupický vrch,B,186,2,186_2
619,Cholupický vrch,B,186,2,186_2
620,Chotkovy sady,A,187,1,187_1
621,Chotkovy sady,B,187,2,187_2
622,Chvaly,A,188,1,188_1
623,Chvaly,A,188,1,188_1
624,Chvaly,B,188,2,188_2
625,Chvaly,B,188,2,188_2
626,Kavkazská,A,189,1,189_1
627,Kavkazská,C,189,3,189_3
628,I. P. Pavlova,A,190,1,190_1
629,I. P. Pavlova,B,190,2,190_2
630,I. P. Pavlova,G,190,5,190_5
631,I. P. Pavlova,F,190,6,190_6
632,I. P. Pavlova,H,190,9,190_9
633,I. P. Pavlova,M,190,13,190_13
634,I. P. Pavlova,N,190,14,190_14
635,I. P. Pavlova,1,190,101,190_101
636,I. P. Pavlova,2,190,102,190_102
637,Italská,A,191,1,191_1
638,Italská,B,191,2,191_2
639,Poliklinika Zahradní Město,A,192,1,192_1
640,Poliklinika Zahradní Město,B,192,2,192_2
641,Jahodnice,A,193,1,193_1
642,Jahodnice,B,193,2,193_2
643,Jalodvorská,A,194,1,194_1
644,Jalodvorská,A,194,1,194_1
645,Jalodvorská,B,194,2,194_2
646,Jalodvorská,B,194,2,194_2
647,Přeštická,A,195,1,195_1
648,Přeštická,B,195,2,195_2
649,Jankovcova,A,196,1,196_1
650,Jankovcova,B,196,2,196_2
651,Na Radosti,A,197,1,197_1
652,Korytná,A,198,1,198_1
653,Korytná,B,198,2,198_2
654,Jenerálka,A,199,1,199_1
655,Jenerálka,A,199,1,199_1
656,Jenerálka,B,199,3,199_3
657,Jenerálka,B,199,3,199_3
658,Jeřická,A,200,1,200_1
659,Jeřická,B,200,2,200_2
660,Jezerka,A,201,1,201_1
661,Jezerka,B,201,2,201_2
662,Bakovská,A,202,1,202_1
663,Bakovská,B,202,2,202_2
664,Bakovská,E,202,3,202_3
665,Bakovská,D,202,5,202_5
666,Jindřišská,A,203,1,203_1
667,Jindřišská,B,203,2,203_2
668,Drazdecká,A,204,1,204_1
669,Stará Stodůlecká,A,205,1,205_1
670,Stará Stodůlecká,B,205,2,205_2
671,Jinonická,A,206,1,206_1
672,Jiráskova čtvrť,A,207,1,207_1
673,Jiráskova čtvrť,B,207,2,207_2
674,Kyjský hřbitov,C,207,3,207_3
675,Kyjský hřbitov,D,207,4,207_4
676,Jiráskovo náměstí,A,208,1,208_1
677,Jiráskovo náměstí,B,208,2,208_2
678,Jiráskovo náměstí,C,208,3,208_3
679,Jiráskovo náměstí,D,208,4,208_4
680,Jiřího z Poděbrad,A,209,1,209_1
681,Jiřího z Poděbrad,B,209,2,209_2
682,Jiřího z Poděbrad,C,209,3,209_3
683,Jiřího z Poděbrad,D,209,4,209_4
684,Jiřího z Poděbrad,1,209,101,209_101
685,Jiřího z Poděbrad,2,209,102,209_102
686,Jižní Město,A,210,1,210_1
687,Jižní Město,B,210,2,210_2
688,Nad Závistí,A,211,1,211_1
689,Jordánská,A,212,1,212_1
690,Jordánská,A,212,1,212_1
691,Dukla-Juliska,A,213,1,213_1
692,Dukla-Juliska,B,213,2,213_2
693,K Cikánce,A,214,1,214_1
694,K Cikánce,A,214,1,214_1
695,K Cikánce,B,214,2,214_2
696,K Cikánce,B,214,2,214_2
697,K Dubečku,A,215,1,215_1
698,K Dubečku,A,215,1,215_1
699,K Dubečku,B,215,2,215_2
700,K Dubečku,B,215,2,215_2
701,K Holyni,A,216,1,216_1
702,K Holyni,A,216,1,216_1
703,K Holyni,B,216,2,216_2
704,K Holyni,B,216,2,216_2
705,K Letišti,A,218,1,218_1
706,K Letišti,B,218,2,218_2
707,K Letišti,B,218,2,218_2
708,K Letišti,C,218,3,218_3
709,K Obecním hájovnám,A,219,1,219_1
710,K Obecním hájovnám,B,219,2,219_2
711,K Pitkovičkám,A,220,1,220_1
712,K Pitkovičkám,B,220,2,220_2
713,Karlovy lázně,A,221,1,221_1
714,Karlovy lázně,B,221,2,221_2
715,K Teplárně,A,222,1,222_1
716,K Teplárně,B,222,2,222_2
717,K Tuchoměřicům,A,223,1,223_1
718,K Tuchoměřicům,A,223,1,223_1
719,K Tuchoměřicům,B,223,2,223_2
720,K Tuchoměřicům,B,223,2,223_2
721,K Vystrkovu,A,224,1,224_1
722,K Vystrkovu,B,224,2,224_2
723,K Vystrkovu,3,224,3,224_3
724,K Žižkovu,A,225,1,225_1
725,K Žižkovu,B,225,2,225_2
726,Myšlínská,A,226,1,226_1
727,Myšlínská,A,226,1,226_1
728,Myšlínská,B,226,2,226_2
729,Myšlínská,C,226,3,226_3
730,Myšlínská,C,226,3,226_3
731,Kablo,A,227,1,227_1
732,Kablo,B,227,2,227_2
733,Kablo,C,227,3,227_3
734,Kablo,C,227,3,227_3
735,Kablo,D,227,4,227_4
736,Kačerov,C,228,1,228_1
737,Kačerov,C,228,1,228_1
738,Kačerov,B,228,2,228_2
739,Kačerov,A,228,3,228_3
740,Kačerov,D,228,4,228_4
741,Kačerov,V,228,5,228_5
742,Kačerov,V,228,5,228_5
743,Kačerov,1,228,101,228_101
744,Kačerov,2,228,102,228_102
745,Kajetánka,A,229,1,229_1
746,Kajetánka,B,229,2,229_2
747,Kajetánka,C,229,3,229_3
748,Kalinův mlýn,A,230,1,230_1
749,Kalinův mlýn,B,230,2,230_2
750,Kamenická,A,231,1,231_1
751,Kamenická,B,231,2,231_2
752,Kamenolom Zbraslav,A,232,1,232_1
753,Kamenolom Zbraslav,B,232,2,232_2
754,Kamýcká,A,233,1,233_1
755,Kamýcká,B,233,2,233_2
756,Kamýcká,C,233,3,233_3
757,Kamýcká,D,233,4,233_4
758,Karenova,A,234,1,234_1
759,Slánská,A,236,1,236_1
760,Slánská,B,236,2,236_2
761,Slánská,C,236,3,236_3
762,Slánská,D,236,4,236_4
763,Karlovo náměstí,A,237,1,237_1
764,Karlovo náměstí,B,237,2,237_2
765,Karlovo náměstí,C,237,3,237_3
766,Moráň,F,237,4,237_4
767,Palackého náměstí,L,237,5,237_5
768,Palackého náměstí,K,237,6,237_6
769,Palackého náměstí,I,237,7,237_7
770,Palackého náměstí,J,237,8,237_8
771,Karlovo náměstí,H,237,9,237_9
772,Karlovo náměstí,G,237,10,237_10
773,Novoměstská radnice,D,237,13,237_13
774,Václavská,N,237,22,237_22
775,Karlovo náměstí,1,237,101,237_101
776,Karlovo náměstí,2,237,102,237_102
777,Karlštejnská,A,238,1,238_1
778,Karlštejnská,B,238,2,238_2
779,Kateřinky,A,239,1,239_1
780,Kateřinky,A,239,1,239_1
781,Kateřinky,B,239,2,239_2
782,Kateřinky,B,239,2,239_2
783,Kavalírka,A,240,1,240_1
784,Kavalírka,B,240,2,240_2
785,Kavalírka,C,240,3,240_3
786,Kavalírka,D,240,4,240_4
787,Kavalírka,E,240,5,240_5
788,Kavalírka,F,240,6,240_6
789,Kazanka,A,241,1,241_1
790,Kazanka,B,241,2,241_2
791,Kbelská,C,242,3,242_3
792,Kbelská,D,242,4,242_4
793,Kbely,A,243,1,243_1
794,Kbely,A,243,1,243_1
795,Kbely,B,243,2,243_2
796,Kbely,B,243,2,243_2
797,Kbely,C,243,3,243_3
798,Kbely,D,243,4,243_4
799,Kbely,E,243,5,243_5
800,Kbely,E,243,5,243_5
801,Kbely,F,243,6,243_6
802,Kbely,F,243,6,243_6
803,Kbely,E,243,15,243_15
804,Kbely,F,243,16,243_16
805,Ke Kaménce,A,244,1,244_1
806,Ke Kaménce,B,244,2,244_2
807,Branické náměstí,A,245,1,245_1
808,Branické náměstí,B,245,2,245_2
809,Ke Schodům,A,246,1,246_1
810,Ke Smrčině,A,247,1,247_1
811,Ke Smrčině,A,247,1,247_1
812,Ke Smrčině,B,247,2,247_2
813,Ke Smrčině,B,247,2,247_2
814,Koupaliště Čakovice,A,248,1,248_1
815,Koupaliště Čakovice,B,248,2,248_2
816,Ke Stírce,A,249,1,249_1
817,Ke Stírce,B,249,2,249_2
818,Kelerka,A,251,1,251_1
819,Kelerka,B,251,2,251_2
820,Kesnerka,A,252,1,252_1
821,Khodlova,A,253,1,253_1
822,Klamovka,A,254,1,254_1
823,Klamovka,B,254,2,254_2
824,Klamovka,C,254,3,254_3
825,Klamovka,D,254,4,254_4
826,Klamovka,E,254,5,254_5
827,Klamovka,F,254,6,254_6
828,Klánova,A,255,1,255_1
829,Klánova,B,255,2,255_2
830,Klánovice,A,256,1,256_1
831,Klánovice,B,256,2,256_2
832,Klárův ústav,A,257,1,257_1
833,Klárův ústav,B,257,2,257_2
834,Lužiny,1,258,101,258_101
835,Lužiny,2,258,102,258_102
836,Klíčov,A,259,1,259_1
837,Klíčov,B,259,2,259_2
838,Klíčovská,A,260,1,260_1
839,Klíčovská,B,260,2,260_2
840,Klikovka,A,261,1,261_1
841,Klikovka,B,261,2,261_2
842,Korunovační,B,262,2,262_2
843,Korunovační,C,262,3,262_3
844,Korunovační,D,262,4,262_4
845,Kloboučnická,A,263,1,263_1
846,Kloboučnická,B,263,2,263_2
847,Kloboučnická,C,263,3,263_3
848,Kloboučnická,D,263,4,263_4
849,Kloboučnická,E,263,5,263_5
850,Klukovice,A,264,1,264_1
851,Klukovice,B,264,2,264_2
852,Brumlovka,A,265,1,265_1
853,Brumlovka,B,265,2,265_2
854,Brumlovka,B,265,2,265_2
855,Kněžská luka,A,266,1,266_1
856,Kněžská luka,B,266,2,266_2
857,Kněžská luka,C,266,3,266_3
858,Kněžská luka,D,266,4,266_4
859,Služská,A,267,1,267_1
860,Služská,B,267,2,267_2
861,Kodaňská,A,268,1,268_1
862,Koh-i-noor,A,269,1,269_1
863,Koh-i-noor,B,269,2,269_2
864,Koh-i-noor,C,269,3,269_3
865,Koh-i-noor,D,269,4,269_4
866,Kokořínská,A,270,1,270_1
867,Kokořínská,B,270,2,270_2
868,Koleje Jižní Město,A,271,1,271_1
869,Koleje Jižní Město,B,271,2,271_2
870,Divadlo pod Palmovkou,A,272,1,272_1
871,Koleje Větrník,A,273,1,273_1
872,Koloděje,A,274,1,274_1
873,Koloděje,B,274,2,274_2
874,Koloděje,B,274,2,274_2
875,Koloděje,B,274,72,274_72
876,Kolodějská obora,A,275,1,275_1
877,Kolodějská obora,A,275,1,275_1
878,Kolodějská obora,B,275,2,275_2
879,Kolodějská obora,B,275,2,275_2
880,Kolonie,A,276,1,276_1
881,Kolonie,B,276,2,276_2
882,Škola Kolovraty,A,277,1,277_1
883,Škola Kolovraty,B,277,2,277_2
884,Zdiměřická,A,278,1,278_1
885,Zdiměřická,A,278,1,278_1
886,Zdiměřická,B,278,2,278_2
887,Zdiměřická,B,278,2,278_2
888,Komárovská,A,279,1,279_1
